FAMILY	GENUS	SPECIES	CAAB CODE
Gobiidae	Eviota	nebulosa	37428126
Cynoglossidae	Cynoglossus	kopsii	37463006
Sternoptychidae	Polyipnus	tridentifer	37107003
Trichiuridae	Assurger	anzac	37440007
Pomacentridae	Abudefduf	septemfasciatus	37372010
Microdesmidae	Ptereleotris	microlepis	37435019
Blenniidae	Ecsenius	australianus	37408021
Triacanthodidae	Tydemania	navigatoris	37464017
Tripterygiidae	Ceratobregma	helenae	37415009
Balistidae	Rhinecanthus	aculeatus	37465028
Macrouridae	Ventrifossa	paxtoni	37232096
Soleidae	Brachirus	annularis	37462014
Scombridae	Thunnus	tonggol	37441013
Pteroidae	Parapterois	heterura	37287138
Haemulidae	Pomadasys	kaakan	37350011
Blenniidae	Omobranchus	germaini	37408061
Muraenidae	Gymnothorax	monochrous	37060046
Engraulidae	Setipinna	tenuifilis	37086008
Callionymidae	Eocallionymus	papilio	37427014
Dactylopteridae	Dactyloptena	papilio	37308001
Pentanchidae	Asymbolus	vincenti	37015003
Kraemeriidae	Kraemeria	merensis	37432001
Gobiidae	Oxyurichthys	cornutus	37428206
Tetraodontidae	Arothron	mappa	37467035
Triacanthodidae	Macrorhamphosodes	uradoi	37464014
Regalecidae	Agrostichthys	parkeri	37272003
Gobiidae	Istigobius	ornatus	37428178
Gobiidae	Pleurosicya	labiata	37428230
Balistidae	Pseudobalistes	fuscus	37465027
Samaridae	Samariscus	huysmani	37461015
Apogonidae	Apogonichthyoides	chrysurus	37327121
Nemipteridae	Pentapodus	emeryii	37347027
Serranidae	Acanthistius	ocellatus	37311090
Nemipteridae	Scolopsis	affinis	37347030
Myctophidae	Lobianchia	dofleini	37122053
Alopiidae	Alopias	vulpinus	37012001
Parascylliidae	Parascyllium	sparsimaculatum	37013018
Blenniidae	Cirripectes	castaneus	37408011
Blenniidae	Omox	biporos	37408066
Apogonidae	Ostorhinchus	aureus	37327020
Engraulidae	Encrasicholina	heteroloba	37086015
Carapidae	Carapus	mourlani	37229006
Uranoscopidae	Ichthyscopus	nigripinnis	37400026
Exocoetidae	Cheilopogon	spilopterus	37233009
Exocoetidae	Hirundichthys	oxycephalus	37233014
Pomacentridae	Pomacentrus	reidi	37372124
Gobiidae	Bryaninops	yongei	37428083
Apogonidae	Cheilodipterus	quinquelineatus	37327090
Gobiidae	Cabillus	tongarevae	37428085
Pomacentridae	Chromis	lepidolepis	37372045
Synodontidae	Synodus	variegatus	37118023
Terapontidae	Terapon	puta	37321006
Balistidae	Melichthys	niger	37465081
Gobiidae	Tasmanogobius	lasti	37428262
Caesionidae	Pterocaesio	digramma	37346050
Acropomatidae	Acropoma	leobergi	37311167
Gobiidae	Istigobius	nigroocellatus	37428177
Platycephalidae	Ratabulus	fulviguttatus	37296060
Apogonidae	Gymnapogon	philippinus	37327145
Carcharhinidae	Prionace	glauca	37018004
Sphyrnidae	Sphyrna	zygaena	37019004
Syngnathidae	Halicampus	grayi	37282030
Apogonidae	Ostorhinchus	victoriae	37327079
Idiacanthidae	Idiacanthus	fasciola	37113001
Gobiidae	Valenciennea	puellaris	37428284
Squalidae	Squalus	acanthias	37020008
Molidae	Masturus	lanceolatus	37470003
Labridae	Bodianus	axillaris	37384053
Gobiidae	Exyrias	puntang	37428140
Gobiidae	Istigobius	diadema	37428174
Paraulopidae	Paraulopus	melanostomus	37120008
Labridae	Halichoeres	melanochir	37384115
Diretmidae	Diretmichthys	parini	37254001
Ogcocephalidae	Halicmetus	niger	37212046
Paralichthyidae	Pseudorhombus	dupliciocellatus	37460004
Platycephalidae	Thysanophrys	celebica	37296044
Ophichthidae	Ophisurus	serpens	37068001
Engraulidae	Papuengraulis	micropinna	37086007
Pseudogrammatidae	Pseudogramma	polyacanthus	37314002
Lophotidae	Eumecichthys	fiski	37270002
Gobiidae	Vanderhorstia	dorsomacula	37428290
Eleotridae	Prionobutis	microps	37429041
Pentacerotidae	Histiopterus	typus	37367008
Labridae	Choerodon	cyanodus	37384072
Pomacentridae	Amphiprion	chrysopterus	37372021
Enoplosidae	Enoplosus	armatus	37366001
Myctophidae	Diaphus	kapalae	37122073
Ariidae	Netuma	bilineata	37188002
Ophidiidae	Lamprogrammus	shcherbachevi	37228041
Serranidae	Epinephelus	maculatus	37311011
Terapontidae	Pelates	sexlineatus	37321005
Muraenidae	Gymnothorax	fuscomaculatus	37060037
Platycephalidae	Inegocia	harrisii	37296010
Blenniidae	Blenniella	periophthalmus	37408049
Polymixiidae	Polymixia	busakhini	37253002
Gonostomatidae	Cyclothone	obscura	37106017
Scombridae	Thunnus	orientalis	37441026
Bothidae	Arnoglossus	andrewsi	37460027
Myctophidae	Dasyscopelus	brachygnathos	37122055
Nemipteridae	Parascolopsis	rufomaculatus	37347011
Arhynchobatidae	Insentiraja	laxipella	37031021
Pomacentridae	Lepidozygus	tapeinosoma	37372082
Labridae	Pteragogus	turdus	37384033
Urolophidae	Urolophus	kapalensis	37038018
Labridae	Anampses	femininus	37384047
Gobiidae	Stonogobiops	larsonae	37428334
Synanceiidae	Minous	roseus	37287024
Soleidae	Phyllichthys	sejunctus	37462043
Myctophidae	Hygophum	proximum	37122023
Clinidae	Springeratus	caledonicus	37416033
Gobiidae	Taenioides	gracilis	37428379
Gobiidae	Paragobiodon	xanthosoma	37428216
Squalidae	Squalus	grahami	37020041
Apogonidae	Zoramia	gilberti	37327143
Callionymidae	Pseudocalliurichthys	simplicicornis	37427049
Gerreidae	Gerres	macracanthus	37349021
Soleidae	Aseraggodes	melanospilos	37462012
Xenisthmidae	Xenisthmus	clarus	37429045
Apogonidae	Cheilodipterus	isostigmus	37327155
Dasyatidae	Maculabatis	astra	37035020
Kuhliidae	Kuhlia	rupestris	37323004
Lamnidae	Isurus	oxyrinchus	37010001
Alepocephalidae	Bathytroctes	zugmayeri	37114028
Liparidae	Psednos	balushkini	37307003
Syngnathidae	Phycodurus	eques	37282001
Gobiesocidae	Cochleoceps	bicolor	37206011
Pomacanthidae	Pomacanthus	xanthometopon	37365081
Alepocephalidae	Bajacalifornia	megalops	37114020
Paralichthyidae	Pseudorhombus	elevatus	37460008
Pteroidae	Dendrochirus	zebra	37287026
Soleidae	Zebrias	craticulus	37462003
Cepolidae	Cepola	schlegelii	37380009
Bothidae	Arnoglossus	polyspilus	37460071
Scorpaenidae	Sebastapistes	mauritiana	37287117
Bothidae	Tosarhombus	longimanus	37460080
Labridae	Chlorurus	japanensis	37386025
Platycephalidae	Ratabulus	ventralis	37296052
Liparidae	Paraliparis	brunneus	37307015
Tetraodontidae	Torquigener	pallimaculatus	37467009
Scyliorhinidae	Cephaloscyllium	speccum	37015033
Pomacentridae	Pomacentrus	milleri	37372117
Nettastomatidae	Saurenchelys	finitimus	37065005
Callionymidae	Foetorepus	australis	37427029
Pteroidae	Pterois	antennata	37287064
Lethrinidae	Gnathodentex	aureolineatus	37351021
Champsodontidae	Champsodon	snyderi	37401010
Lutjanidae	Lutjanus	bohar	37346029
Stomiidae	Stomias	boa	37112002
Pomacentridae	Chromis	vanderbilti	37372052
Trichonotidae	Trichonotus	setiger	37394001
Labridae	Cirrhilabrus	exquisitus	37384080
Ophichthidae	Ophichthus	urolophus	37068047
Myctophidae	Bolinichthys	supralateralis	37122028
Labridae	Choerodon	anchorago	37384071
Labridae	Cirrhilabrus	condei	37384190
Gobiidae	Amblyeleotris	guttata	37428036
Labridae	Coris	aygula	37384090
Labridae	Labrichthys	unilineatus	37384129
Monacanthidae	Rudarius	minutus	37465076
Blenniidae	Meiacanthus	reticulatus	37408097
Pseudochromidae	Pseudoplesiops	immaculatus	37313031
Elopidae	Elops	hawaiensis	37053001
Rajidae	Dentiraja	lemprieri	37031007
Labridae	Paracheilinus	filamentosus	37384192
Labridae	Siphonognathus	attenuatus	37385004
Ophidiidae	Bassozetus	robustus	37228053
Alepocephalidae	Conocara	kreffti	37114033
Stomiidae	Stomias	affinis	37112001
Siganidae	Siganus	corallinus	37438008
Astronesthidae	Astronesthes	bilobatus	37108001
Lethrinidae	Gymnocranius	grandoculis	37351005
Antennariidae	Lophiocharon	hutchinsi	37210028
Gobiidae	Bathygobius	cocosensis	37428065
Apogonidae	Taeniamia	zosterophora	37327085
Muraenidae	Gymnothorax	pseudoherrei	37060071
Atherinidae	Craterocephalus	munroi	37246040
Exocoetidae	Cypselurus	angusticeps	37233024
Exocoetidae	Cypselurus	naresii	37233026
Chaetodontidae	Heniochus	chrysostomus	37365075
Lethrinidae	Gymnocranius	euanus	37351022
Ogcocephalidae	Halicmetus	reticulatus	37212016
Apogonidae	Taeniamia	melasma	37327084
Gobiidae	Fusigobius	aureus	37428365
Apistidae	Cheroscorpaena	tridactyla	37287050
Apogonidae	Apogon	doryssa	37327147
Exocoetidae	Oxyporhamphus	micropterus	37233019
Scorpaenidae	Hipposcorpaena	filamentosa	37287132
Eleotridae	Eleotris	fusca	37429017
Gobiidae	Tomiyamichthys	latruncularius	37428263
Platycephalidae	Leviprora	inops	37296005
Cynoglossidae	Paraplagusia	blochii	37463007
Melanostomiidae	Eustomias	satterleei	37109018
Paralepididae	Stemonosudis	macrura	37126010
Exocoetidae	Exocoetus	volitans	37233013
Labridae	Scarus	rubroviolaceus	37386028
Tetraodontidae	Canthigaster	amboinensis	37467036
Gobiidae	Valenciennea	decora	37428326
Labridae	Pteragogus	enneacanthus	37384153
Macrouridae	Nezumia	kapala	37232075
Triakidae	Mustelus	walkeri	37017011
Soleidae	Aseraggodes	corymbus	37462055
Serranidae	Mirolabrichthys	tuka	37311127
Nemipteridae	Scolopsis	lineata	37347032
Tetraodontidae	Torquigener	parcuspinus	37467029
Siganidae	Siganus	canaliculatus	37438004
Syngnathidae	Mitotichthys	meraculus	37282092
Pristigasteridae	Pellona	ditchela	37085009
Haemulidae	Plectorhinchus	gibbosus	37350012
Labridae	Choerodon	gomoni	37384203
Myctophidae	Bolinichthys	distofax	37122108
Macrouridae	Kuronezumia	pallida	37232084
Cynoglossidae	Symphurus	microrhynchus	37463023
Macrouridae	Lepidorhynchus	denticulatus	37232004
Pomacentridae	Amphiprion	perideraion	37372027
Pseudochromidae	Oxycercichthys	veliferus	37313017
Nototheniidae	Paranotothenia	magellanica	37404752
Haemulidae	Hapalogenys	dampieriensis	37350027
Gobiesocidae	Alabes	parvula	37206010
Labridae	Hologymnosus	rhodonotus	37384202
Pomacentridae	Dascyllus	melanurus	37372009
Rajidae	Zearaja	maugeana	37031037
Labridae	Epibulus	insidiator	37384104
Monodactylidae	Schuettea	woodwardi	37356003
Gobiidae	Trimma	benjamini	37428331
Pseudochromidae	Cypho	purpurascens	37313013
Pomacentridae	Acanthochromis	polyacanthus	37372015
Lethrinidae	Lethrinus	nebulosus	37351008
Oneirodidae	Oneirodes	notius	37216008
Synodontidae	Saurida	elongata	37118008
Scorpaenidae	Rhinopias	frondosa	37287129
Mugilidae	Liza	vaigiensis	37381008
Pentanchidae	Apristurus	melanoasper	37015016
Creediidae	Creedia	alleni	37395002
Gobiidae	Exyrias	belissimus	37428139
Kurtidae	Kurtus	gulliveri	37436001
Hemiramphidae	Zenarchopterus	buffonis	37234010
Holocentridae	Pristilepis	oligolepis	37261021
Hemiramphidae	Hemiramphus	far	37234007
Hemerocoetidae	Enigmapercis	reducta	37393008
Macrouridae	Hymenocephalus	megalops	37232100
Carangidae	Caranx	lugubris	37337053
Sternoptychidae	Sternoptyx	pseudodiaphana	37107018
Astronesthidae	Neonesthes	microcephalus	37108014
Scorpididae	Scorpis	lineolata	37361009
Scorpaenidae	Scorpaenopsis	furneauxi	37287038
Syngnathidae	Doryrhamphus	excisus	37282058
Chiasmodontidae	Chiasmodon	microcephalus	37402001
Monacanthidae	Pseudalutarius	nasicornis	37465083
Carcharhinidae	Galeocerdo	cuvier	37018022
Apogonidae	Gymnapogon	annona	37327103
Blenniidae	Salarias	sinuosus	37408081
Ophidiidae	Epetriodus	freddyi	37228063
Haemulidae	Plectorhinchus	albovittatus	37350021
Monacanthidae	Pervagor	nigrolineatus	37465070
Tripterygiidae	Enneapterygius	flavoccipitis	37415038
Lethrinidae	Lethrinus	obsoletus	37351019
Lutjanidae	Lipocheilus	carnolabrum	37346031
Gobiesocidae	Alabes	scotti	37206035
Myctophidae	Lampanyctus	ater	37122049
Monacanthidae	Meuschenia	venusta	37465060
Apogonidae	Cheilodipterus	artus	37327086
Balistidae	Xanthichthys	auromarginatus	37465080
Terapontidae	Pelates	quadrilineatus	37321001
Acanthuridae	Naso	caesius	37437046
Pristigasteridae	Ilisha	striatula	37085034
Muraenesocidae	Muraenesox	cinereus	37063002
Gobiidae	Acentrogobius	janthinopterus	37428031
Serranidae	Hyporthodus	griseofasciatus	37311060
Monacanthidae	Pseudomonacanthus	peroni	37465020
Lutjanidae	Lutjanus	bitaeniatus	37346025
Gobiidae	Eviota	afelei	37428114
Macrouridae	Cetonurichthys	subinflatus	37232048
Pomacentridae	Neopomacentrus	taeniurus	37372140
Gobiidae	Gobiopsis	malekulae	37428392
Gobiidae	Mugilogobius	wilsoni	37428354
Callionymidae	Neosynchiropus	morrisoni	37427031
Monacanthidae	Paramonacanthus	otisensis	37465065
Apistidae	Apistus	carinatus	37287011
Congridae	Gavialiceps	javanicus	37067024
Anacanthobatidae	Sinobatis	caerulea	37033003
Squalidae	Cirrhigaleus	australis	37020049
Pteroidae	Pterois	volitans	37287040
Gobiidae	Eviota	prasites	37428130
Tripterygiidae	Ceratobregma	acanthops	37415008
Tripterygiidae	Norfolkia	squamiceps	37415025
Plotosidae	Cnidoglanis	macrocephalus	37192001
Platycephalidae	Platycephalus	conatus	37296002
Triglidae	Pterygotrigla	draiggoch	37288054
Macrouridae	Coelorinchus	shcherbachevi	37232124
Pinguipedidae	Parapercis	lineopunctata	37390026
Polynemidae	Eleutheronema	tetradactylum	37383004
Gobiidae	Eviota	infulata	37428122
Evermannellidae	Coccorella	atlantica	37130001
Ophidiidae	Xyelacyba	myersi	37228062
Myctophidae	Dasyscopelus	obtusirostris	37122099
Howellidae	Howella	brodiei	37327037
Epigonidae	Epigonus	atherinoides	37327156
Trichiuridae	Benthodesmus	macrophthalmus	37440016
Cheilodactylidae	Nemadactylus	valenciennesi	37377004
Gobiidae	Vanderhorstia	ornatissima	37428291
Alepocephalidae	Rouleina	eucla	37114023
Congridae	Bathycongrus	retrotinctus	37067036
Nemipteridae	Scolopsis	japonica	37347018
Gobiidae	Gnatholepis	cauerensis	37428393
Bothidae	Engyprosopon	grandisquama	37460012
Cynoglossidae	Paraplagusia	bilineata	37463001
Tripterygiidae	Lepidoblennius	marmoratus	37415021
Blenniidae	Salarias	fasciatus	37408079
Opistognathidae	Opistognathus	verecundus	37388017
Gobiesocidae	Kopua	kuiteri	37206017
Nemipteridae	Parascolopsis	tosensis	37347042
Triglidae	Chelidonichthys	kumu	37288001
Serranidae	Liopropoma	susumi	37311159
Albulidae	Albula	argentea	37055001
Acropomatidae	Synagrops	japonicus	37311054
Phosichthyidae	Vinciguerria	attenuata	37106005
Plesiopidae	Steeneichthys	plesiopsus	37316015
Caesioscorpididae	Caesioscorpis	theagenes	37311135
Clinidae	Cristiceps	aurantiacus	37416017
Sternoptychidae	Polyipnus	spinosus	37107017
Pseudotriakidae	Gollum	attenuatus	37016002
Synaphobranchidae	Synaphobranchus	oregoni	37070009
Chiasmodontidae	Pseudoscopelus	australis	37402010
Apogonidae	Ostorhinchus	kiensis	37327132
Gigantactinidae	Gigantactis	vanhoeffeni	37217005
Ophichthidae	Callechelys	catostoma	37068013
Haemulidae	Plectorhinchus	chaetodonoides	37350014
Triacanthidae	Trixiphichthys	weberi	37464001
Mugilidae	Mugil	cephalus	37381002
Syngnathidae	Halicampus	brocki	37282065
Macrouridae	Nezumia	namatahi	37232066
Gonostomatidae	Cyclothone	pallida	37106018
Argentinidae	Glossanodon	australis	37097003
Callionymidae	Dactylopus	dactylopus	37427005
Myctophidae	Diaphus	termophilus	37122041
Myctophidae	Gonichthys	barnesi	37122044
Pentacerotidae	Paristiopterus	gallipavo	37367001
Gonostomatidae	Sigmops	bathyphilus	37106020
Labridae	Suezichthys	soelae	37384026
Balistidae	Balistoides	conspicillum	37465031
Platycephalidae	Platycephalus	speculator	37296037
Acanthuridae	Acanthurus	nigros	37437015
Gobiidae	Pleurosicya	prognatha	37428234
Serranidae	Epinephelus	macrospilos	37311149
Parascylliidae	Parascyllium	ferrugineum	37013005
Hemiscylliidae	Hemiscyllium	trispeculare	37013015
Syngnathidae	Halicampus	spinirostris	37282070
Siganidae	Siganus	vermiculatus	37438006
Gobiidae	Trimma	necopinum	37428269
Microdesmidae	Ptereleotris	zebra	37435022
Blenniidae	Blenniella	paula	37408048
Galaxiidae	Galaxias	brevipinnis	37102002
Pleuronectidae	Psammodiscus	ocellatus	37461009
Labridae	Choerodon	fasciatus	37384073
Monacanthidae	Cantherhines	fronticinctus	37465041
Hemiscylliidae	Hemiscyllium	ocellatum	37013014
Notacanthidae	Notacanthus	chemnitzii	37083002
Synodontidae	Synodus	macrops	37118012
Ariidae	Plicofollis	nella	37188013
Pentanchidae	Asymbolus	analis	37015027
Melanocetidae	Melanocetus	murrayi	37213002
Muraenidae	Uropterygius	micropterus	37060062
Myctophidae	Bolinichthys	pyrsobolus	37122080
Myctophidae	Diaphus	jenseni	37122085
Myctophidae	Electrona	subaspera	37122014
Myctophidae	Diaphus	bertelseni	37122031
Myctophidae	Diaphus	thiollierei	37122091
Synodontidae	Saurida	argentea	37118005
Synaphobranchidae	Synaphobranchus	kaupii	37070008
Soleidae	Zebrias	cancellatus	37462006
Antennariidae	Histiophryne	narungga	37210013
Holocentridae	Neoniphon	aurolineatus	37261017
Gobiidae	Ctenogobiops	pomastictus	37428109
Gobiidae	Eviota	prasina	37428129
Antennariidae	Rhycherus	gloveri	37210026
Microdesmidae	Parioglossus	rainfordi	37435014
Glaucosomatidae	Glaucosoma	buergeri	37320001
Cynoglossidae	Cynoglossus	macrophthalmus	37463008
Centriscidae	Notopogon	xenosoma	37279005
Scorpaenidae	Scorpaenodes	kelloggi	37287099
Gobiidae	Amblyeleotris	periophthalma	37428040
Exocoetidae	Cheilopogon	heterurus	37233006
Tetraodontidae	Canthigaster	epilampra	37467039
Ophichthidae	Cirrhimuraena	calamus	37068014
Engraulidae	Thryssa	hamiltonii	37086005
Centriscidae	Centriscops	humerosus	37279001
Centriscidae	Macroramphosus	gracilis	37279007
Serranidae	Plectranthias	megalophthalmus	37311108
Serranidae	Plectranthias	winniensis	37311111
Dasyatidae	Hemitrygon	parvonigra	37035021
Dasyatidae	Pateobatis	fai	37035024
Dasyatidae	Neotrygon	australiae	37035004
Carangidae	Scomberoides	tala	37337045
Apogonidae	Ostorhinchus	cavitensis	37327028
Hemiramphidae	Zenarchopterus	caudovittatus	37234020
Carangidae	Megalaspis	cordyla	37337028
Dactylopteridae	Dactyloptena	orientalis	37308004
Soleidae	Pardachirus	hedleyi	37462029
Lactariidae	Lactarius	lactarius	37333001
Blenniidae	Mimoblennius	atrocinctus	37408056
Soleidae	Rendahlia	jaubertensis	37462032
Triacanthidae	Tripodichthys	blochii	37464006
Chlopsidae	Kaupichthys	diodontus	37059003
Muraenidae	Gymnothorax	mccoskeri	37060008
Ophidiidae	Glyptophidium	lucidum	37228027
Trichiuridae	Benthodesmus	vityazi	37440008
Cheilodactylidae	Cheilodactylus	rubrolabiatus	37377012
Gobiidae	Feia	nympha	37428144
Labridae	Halichoeres	brownfieldi	37384108
Carangidae	Decapterus	macrosoma	37337017
Engraulidae	Thryssa	brevicauda	37086023
Apogonidae	Ostorhinchus	compressus	37327049
Apogonidae	Ostorhinchus	endekataenia	37327054
Gobiidae	Barbuligobius	boehlkei	37428062
Serranidae	Epinephelus	bleekeri	37311041
Gempylidae	Rexea	antefurcata	37439009
Gempylidae	Gempylus	serpens	37439010
Apogonidae	Pseudamia	gelatinosa	37327107
Malacosteidae	Malacosteus	australis	37110003
Sillaginidae	Sillago	vittata	37330013
Tetrarogidae	Neocentropogon	trimaculatus	37287035
Malacanthidae	Branchiostegus	australiensis	37331002
Setarchidae	Lioscorpius	longiceps	37287043
Syngnathidae	Bulbonaricus	davaoensis	37282038
Syngnathidae	Choeroichthys	cinctus	37282043
Cepolidae	Acanthocepola	limbata	37380004
Gonostomatidae	Gonostoma	atlanticum	37106003
Gobiidae	Priolepis	fallacincta	37428296
Platycephalidae	Kumococius	rodericensis	37296019
Carapidae	Encheliophis	homei	37229002
Carangidae	Trachinotus	anak	37337073
Istiophoridae	Istiophorus	platypterus	37444005
Istiophoridae	Tetrapturus	angustirostris	37444007
Alepocephalidae	Talismania	mekistonema	37114030
Haemulidae	Plectorhinchus	flavomaculatus	37350007
Haemulidae	Pomadasys	argenteus	37350009
Labridae	Anampses	elegans	37384046
Gobiidae	Cabillus	lacertops	37428084
Ophidiidae	Sirembo	jerdoni	37228009
Ophidiidae	Brotula	multibarbata	37228012
Sillaginidae	Sillago	bassensis	37330002
Labridae	Labroides	pectoralis	37384131
Centrolophidae	Seriolella	punctata	37445006
Carapidae	Eurypleuron	owasianum	37229008
Myctophidae	Diaphus	diadematus	37122072
Pomacentridae	Chromis	margaritifer	37372047
Uranoscopidae	Kathetostoma	canaster	37400018
Mullidae	Parupeneus	barberinoides	37355021
Monacanthidae	Colurodontis	paxmani	37465054
Siganidae	Siganus	lineatus	37438010
Gobiidae	Asterropteryx	spinosa	37428059
Gobiidae	Eviota	sparsa	37428134
Labridae	Stethojulis	strigiventer	37384156
Caesionidae	Caesio	teres	37346037
Caesionidae	Pterocaesio	trilineata	37346051
Macrouridae	Trachonurus	villosus	37232071
Exocoetidae	Parexocoetus	mento	37233003
Belonidae	Ablennes	hians	37235001
Centrolophidae	Schedophilus	maculatus	37445017
Labridae	Bodianus	perditio	37384007
Mullidae	Parupeneus	multifasciatus	37355026
Labridae	Thalassoma	lutescens	37384168
Aploactinidae	Erisphex	aniarus	37290002
Arhynchobatidae	Bathyraja	richardsoni	37031046
Pseudochromidae	Amsichthys	knighti	37313021
Labridae	Choerodon	jordani	37384077
Acanthuridae	Naso	vlamingii	37437032
Tetraodontidae	Canthigaster	valentini	37467043
Gobiidae	Gobiodon	ceramensis	37428157
Blenniidae	Istiblennius	edentulus	37408043
Lethrinidae	Gymnocranius	elongatus	37351010
Bramidae	Taractes	asper	37342008
Pegasidae	Pegasus	lancifer	37309003
Gobiidae	Trimma	macrophthalmus	37428268
Labridae	Scarus	tricolor	37386036
